index,doggo,floofer,name,pupper,puppo,rating_denominator,rating_numerator,source,timestamp,tweet_id,stage,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
102.0,,,Boomer,,,10.0,13.0,Twitter for iPhone,2017-06-03 15:55:36+00:00,871032628920680449,,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,kelpie,0.3980530000000001,True,macaque,0.0689549,False,dingo,0.0506018,False,22100.0,3688.0
103.0,,,,,,10.0,11.0,Twitter for iPhone,2017-06-03 00:48:22+00:00,870804317367881728,,,,,,,,,,,,32741.0,5991.0
104.0,,,,,,10.0,10.0,Twitter for iPhone,2017-06-02 19:38:25+00:00,870726314365509632,,,,,,,,,,,,117.0,3.0
105.0,,,Cody,,,10.0,13.0,Twitter for iPhone,2017-06-02 15:00:16+00:00,870656317836468226,,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,Pembroke,0.945495,True,Cardigan,0.0458755,True,beagle,0.00432943,True,12081.0,2562.0
106.0,,,Zoey,,,10.0,13.0,Twitter for iPhone,2017-06-01 20:18:38+00:00,870374049280663552,,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,golden_retriever,0.841001,True,Great_Pyrenees,0.0992784,True,Labrador_retriever,0.0326213,True,80684.0,25495.0
107.0,,,Rumble,,,10.0,13.0,Twitter for iPhone,2017-06-01 16:00:09+00:00,870308999962521604,,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,Greater_Swiss_Mountain_dog,0.6227520000000001,True,Appenzeller,0.15846300000000002,True,EntleBucher,0.148115,True,21321.0,4028.0
108.0,,,Clifford,,,10.0,14.0,Twitter for iPhone,2017-05-31 23:43:25+00:00,870063196459192321,,,,,,,,,,,,35736.0,8085.0
109.0,,,Dewey,,,10.0,13.0,Twitter for iPhone,2017-05-31 04:27:59+00:00,869772420881756160,,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,Pembroke,0.980148,True,Cardigan,0.0192711,True,malamute,0.00013626,True,41447.0,9752.0
110.0,,,Stanley,,,10.0,13.0,Twitter for iPhone,2017-05-30 23:51:58+00:00,869702957897576449,,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,Pembroke,0.993449,True,Cardigan,0.00632508,True,Chihuahua,0.000177598,True,27573.0,6152.0
111.0,doggo,,Scout,,,10.0,12.0,Twitter for iPhone,2017-05-30 16:49:31+00:00,869596645499047938,doggo,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,Chihuahua,0.955156,True,toy_terrier,0.00805373,True,muzzle,0.00629563,False,15602.0,3045.0
112.0,,,Gizmo,,,10.0,13.0,Twitter for iPhone,2017-05-29 16:24:37+00:00,869227993411051520,,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,Pembroke,0.664181,True,Chihuahua,0.169234,True,Cardigan,0.1327,True,19957.0,3670.0
113.0,,,Walter,,,10.0,14.0,Twitter for iPhone,2017-05-28 17:23:24+00:00,868880397819494401,,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,laptop,0.153718,False,French_bulldog,0.0999839,True,printer,0.0771299,False,64029.0,14053.0
114.0,,,,,,10.0,13.0,Twitter for iPhone,2017-05-28 00:18:35+00:00,868622495443632128,,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,Labrador_retriever,0.868107,True,Great_Pyrenees,0.060973,True,Saint_Bernard,0.0334889,True,26131.0,5160.0
115.0,,,Cooper,,,10.0,12.0,Twitter for iPhone,2017-05-27 19:39:34+00:00,868552278524837888,,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,whippet,0.378151,True,Italian_greyhound,0.275935,True,American_Staffordshire_terrier,0.0949906,True,9886.0,2031.0
116.0,,,,,,10.0,12.0,Twitter for iPhone,2017-05-26 00:29:37+00:00,867900495410671616,,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,Labrador_retriever,0.522644,True,kuvasz,0.332461,True,dalmatian,0.0320081,True,23686.0,4076.0
117.0,,,Harold,,,10.0,13.0,Twitter for iPhone,2017-05-25 16:10:44+00:00,867774946302451713,,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,Border_collie,0.661953,True,Cardigan,0.175718,True,collie,0.0871424,True,33237.0,7161.0
118.0,,,Shikha,,puppo,10.0,12.0,Twitter for iPhone,2017-05-24 16:44:18+00:00,867421006826221569,puppo,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,Eskimo_dog,0.6164569999999999,True,Siberian_husky,0.38133,True,malamute,0.00167022,True,15786.0,2430.0
119.0,,,,,,10.0,13.0,Twitter for iPhone,2017-05-23 17:40:04+00:00,867072653475098625,,https://pbs.twimg.com/media/DAElHfmUMAEH9lB.jpg,Blenheim_spaniel,0.352946,True,papillon,0.211766,True,Pekinese,0.112952,True,0.0,119.0
120.0,,,,,,10.0,13.0,Twitter for iPhone,2017-05-23 16:16:06+00:00,867051520902168576,,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,Samoyed,0.471403,True,Pekinese,0.302219,True,Pomeranian,0.156606,True,31581.0,7678.0
121.0,,,,,,10.0,13.0,Twitter for iPhone,2017-05-22 18:21:28+00:00,866720684873056260,,,,,,,,,,,,19658.0,4696.0
122.0,,,Lili,,,10.0,12.0,Twitter for iPhone,2017-05-22 16:06:55+00:00,866686824827068416,,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,flat-coated_retriever,0.51473,True,groenendael,0.30640700000000004,True,curly-coated_retriever,0.0613141,True,18901.0,3393.0
123.0,,,Jamesy,pupper,,10.0,13.0,Twitter for iPhone,2017-05-22 00:28:40+00:00,866450705531457537,pupper,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,French_bulldog,0.905334,True,Boston_bull,0.0780597,True,pug,0.00177092,True,119954.0,34471.0
124.0,,,Coco,,,10.0,12.0,Twitter for iPhone,2017-05-21 16:48:45+00:00,866334964761202691,,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,Samoyed,0.984086,True,Pomeranian,0.00791928,True,keeshond,0.00332813,True,51516.0,14057.0
125.0,,,Boomer,,,10.0,13.0,Twitter for iPhone,2017-05-19 23:57:46+00:00,865718153858494464,,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,golden_retriever,0.673664,True,kuvasz,0.157523,True,Labrador_retriever,0.126073,True,25174.0,5498.0
126.0,,,Sammy,,,10.0,13.0,Twitter for iPhone,2017-05-19 00:12:11+00:00,865359393868664832,,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,Chesapeake_Bay_retriever,0.832435,True,Labrador_retriever,0.163551,True,Weimaraner,0.00277025,True,25994.0,4895.0
127.0,,,Nelly,,,10.0,13.0,Twitter for iPhone,2017-05-18 00:50:50+00:00,865006731092295680,,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,Pembroke,0.989882,True,Cardigan,0.00990646,True,basenji,0.000134952,True,27511.0,7517.0
128.0,,,,,,10.0,14.0,Twitter for iPhone,2017-05-17 16:00:15+00:00,864873206498414592,,,,,,,,,,,,31721.0,8534.0
129.0,,,Meatball,,,10.0,12.0,Twitter for iPhone,2017-05-16 00:41:21+00:00,864279568663928832,,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,bull_mastiff,0.668613,True,French_bulldog,0.180562,True,Staffordshire_bullterrier,0.0522374,True,14353.0,2961.0
130.0,,,Paisley,,,10.0,13.0,Twitter for iPhone,2017-05-15 19:14:50+00:00,864197398364647424,,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,golden_retriever,0.945905,True,Labrador_retriever,0.0212636,True,Tibetan_mastiff,0.0204928,True,29589.0,8741.0
131.0,,,Albus,,,10.0,13.0,Twitter for iPhone,2017-05-15 00:02:33+00:00,863907417377173506,,,,,,,,,,,,20279.0,4052.0
132.0,,,Neptune,,,10.0,13.0,Twitter for iPhone,2017-05-14 00:34:33+00:00,863553081350529029,,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,Eskimo_dog,0.41333,True,malamute,0.347646,True,Siberian_husky,0.149536,True,15056.0,4109.0
133.0,,,Belle,,,10.0,12.0,Twitter for iPhone,2017-05-13 16:33:49+00:00,863432100342583297,,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,Staffordshire_bullterrier,0.690517,True,French_bulldog,0.10336,True,beagle,0.07948939999999999,True,23447.0,5140.0
134.0,,,,,,10.0,12.0,Twitter for iPhone,2017-05-13 16:15:35+00:00,863427515083354112,,,,,,,,,,,,2205.0,94.0
135.0,,,,,,10.0,14.0,Twitter for iPhone,2017-05-12 17:12:53+00:00,863079547188785154,,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,Lakeland_terrier,0.275242,True,Airedale,0.190569,True,teddy,0.102595,False,8641.0,1085.0
136.0,,,Quinn,,,10.0,13.0,Twitter for iPhone,2017-05-12 16:05:02+00:00,863062471531167744,,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,French_bulldog,0.935804,True,pug,0.0595762,True,boxer,0.00141218,True,8365.0,2392.0
137.0,,,Zooey,,,10.0,13.0,Twitter for iPhone,2017-05-12 00:46:44+00:00,862831371563274240,,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,Australian_terrier,0.207281,True,Irish_terrier,0.156296,True,German_shepherd,0.123536,True,18903.0,5049.0
138.0,,,Dave,,,10.0,11.0,Twitter for iPhone,2017-05-11 17:34:13+00:00,862722525377298433,,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,basset,0.39333,True,beagle,0.24203400000000005,True,boxer,0.0776925,True,16830.0,3474.0
139.0,,,Jersey,,,10.0,13.0,Twitter for iPhone,2017-05-11 00:01:27+00:00,862457590147678208,,,,,,,,,,,,20210.0,4879.0
140.0,,,,,,10.0,13.0,Twitter for iPhone,2017-05-10 00:08:34+00:00,862096992088072192,,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,chow,0.677589,True,Pomeranian,0.270648,True,Pekinese,0.0381099,True,73463.0,22875.0
141.0,,,Hobbes,,,10.0,13.0,Twitter for iPhone,2017-05-08 00:54:59+00:00,861383897657036800,,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,Cardigan,0.771008,True,Pembroke,0.137174,True,French_bulldog,0.0633086,True,35671.0,10549.0
142.0,,,,,,10.0,13.0,Twitter for iPhone,2017-05-07 18:36:02+00:00,861288531465048066,,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,syringe,0.14471199999999998,False,oxygen_mask,0.106684,False,Bouvier_des_Flandres,0.0826102,True,16976.0,4094.0
143.0,,,Burt,,,10.0,12.0,Twitter for iPhone,2017-05-06 23:49:50+00:00,861005113778896900,,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,German_shepherd,0.507951,True,Pembroke,0.136113,True,muzzle,0.07576419999999999,False,16517.0,3754.0
144.0,,,,,,10.0,13.0,Twitter for iPhone,2017-05-06 18:27:40+00:00,860924035999428608,,,,,,,,,,,,0.0,801.0
145.0,,,Lorenzo,,,10.0,13.0,Twitter for iPhone,2017-05-05 18:36:06+00:00,860563773140209665,,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,Cardigan,0.583936,True,Pembroke,0.0559794,True,beagle,0.0458957,True,7428.0,2127.0
146.0,,,Carl,,,10.0,13.0,Twitter for iPhone,2017-05-05 16:00:04+00:00,860524505164394496,,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,Bedlington_terrier,0.286558,True,toy_poodle,0.235193,True,Lakeland_terrier,0.08795069999999999,True,23359.0,5223.0
147.0,,,Jordy,,,10.0,12.0,Twitter for iPhone,2017-05-04 23:34:55+00:00,860276583193509888,,,,,,,,,,,,18130.0,3446.0
148.0,,,,,,10.0,14.0,Twitter for iPhone,2017-05-04 17:30:24+00:00,860184849394610176,,,,,,,,,,,,16501.0,5793.0
149.0,,,Milky,,,10.0,12.0,Twitter for iPhone,2017-05-04 00:15:58+00:00,859924526012018688,,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,French_bulldog,0.254587,True,Staffordshire_bullterrier,0.192558,True,hog,0.10027,False,19380.0,4040.0
150.0,,,Trooper,,,10.0,13.0,Twitter for iPhone,2017-05-03 19:26:06+00:00,859851578198683649,,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,Labrador_retriever,0.899086,True,golden_retriever,0.0470908,True,kuvasz,0.0232063,True,15267.0,3480.0
151.0,,,,,puppo,10.0,13.0,Twitter for iPhone,2017-05-03 03:17:27+00:00,859607811541651456,puppo,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,golden_retriever,0.8955290000000001,True,Irish_setter,0.0240993,True,Labrador_retriever,0.0192854,True,18416.0,1558.0
152.0,,,quite,,,10.0,12.0,Twitter for iPhone,2017-05-02 00:04:57+00:00,859196978902773760,,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,Angora,0.224218,False,malamute,0.216163,True,Persian_cat,0.128383,False,89185.0,29948.0
153.0,,,,,,10.0,13.0,Twitter for iPhone,2017-05-01 15:58:40+00:00,859074603037188101,,,,,,,,,,,,33591.0,13511.0
154.0,doggo,,,,,10.0,13.0,Twitter for iPhone,2017-05-01 00:40:27+00:00,858843525470990336,doggo,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,golden_retriever,0.57812,True,Labrador_retriever,0.286059,True,bloodhound,0.0269173,True,15437.0,3467.0
155.0,,,Sophie,,,10.0,13.0,Twitter for iPhone,2017-04-30 00:02:42+00:00,858471635011153920,,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,Pembroke,0.987407,True,Cardigan,0.00872303,True,basenji,0.00342373,True,21343.0,4810.0
156.0,,,Wyatt,,,10.0,12.0,Twitter for iPhone,2017-04-28 23:57:28+00:00,858107933456039936,,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,golden_retriever,0.863874,True,Labrador_retriever,0.01592,True,doormat,0.0106153,False,15619.0,2891.0
157.0,,,Rosie,,,10.0,12.0,Twitter for iPhone,2017-04-28 16:08:49+00:00,857989990357356544,,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,French_bulldog,0.43258,True,English_springer,0.325898,True,Lakeland_terrier,0.0426179,True,16021.0,2575.0
158.0,,,Thor,,,10.0,13.0,Twitter for iPhone,2017-04-28 00:00:54+00:00,857746408056729600,,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,Labrador_retriever,0.919832,True,beagle,0.043513,True,golden_retriever,0.0233588,True,34049.0,10599.0
159.0,,,,,,10.0,13.0,Twitter for iPhone,2017-04-27 00:38:11+00:00,857393404942143489,,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,malamute,0.8415969999999999,True,Siberian_husky,0.0736435,True,Eskimo_dog,0.0721286,True,5862.0,1638.0
160.0,,,Oscar,,,10.0,13.0,Twitter for iPhone,2017-04-26 16:00:39+00:00,857263160327368704,,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,Samoyed,0.998021,True,Pomeranian,0.000921636,True,keeshond,0.000311261,True,19919.0,4505.0
161.0,,,,,,10.0,12.0,Twitter for iPhone,2017-04-26 12:48:51+00:00,857214891891077121,,,,,,,,,,,,227.0,17.0
162.0,,,,,,10.0,13.0,Twitter for iPhone,2017-04-26 02:41:43+00:00,857062103051644929,,,,,,,,,,,,0.0,170.0
163.0,,,Zeke,,,10.0,12.0,Twitter for iPhone,2017-04-26 00:33:27+00:00,857029823797047296,,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,golden_retriever,0.968623,True,Labrador_retriever,0.0103252,True,Saluki,0.00414842,True,18852.0,4005.0
164.0,,,Callie,,,10.0,12.0,Twitter for iPhone,2017-04-24 16:22:16+00:00,856543823941562368,,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,Boston_bull,0.30691,True,Siamese_cat,0.191218,False,Chihuahua,0.189288,True,16220.0,2886.0
165.0,,,,,,10.0,14.0,Twitter for iPhone,2017-04-24 15:13:52+00:00,856526610513747968,,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,Old_English_sheepdog,0.798481,True,Tibetan_terrier,0.0606024,True,standard_poodle,0.0407219,True,11814.0,1881.0
166.0,,,,,,10.0,14.0,Twitter for iPhone,2017-04-24 02:15:55+00:00,856330835276025856,,,,,,,,,,,,0.0,672.0
167.0,,,,,,10.0,14.0,Twitter for iPhone,2017-04-23 23:26:03+00:00,856288084350160898,,,,,,,,,,,,516.0,17.0
168.0,,,Cermet,,,10.0,14.0,Twitter for iPhone,2017-04-23 23:01:59+00:00,856282028240666624,,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,Chihuahua,0.8765430000000001,True,Italian_greyhound,0.032961800000000006,True,Cardigan,0.0207759,True,27656.0,6308.0
169.0,,,,,,10.0,13.0,Twitter for iPhone,2017-04-22 18:55:51+00:00,855857698524602368,,,,,,,,,,,,11851.0,2119.0
170.0,doggo,,,,puppo,10.0,13.0,Twitter for iPhone,2017-04-22 18:31:02+00:00,855851453814013952,"doggo,puppo",https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,flat-coated_retriever,0.321676,True,Labrador_retriever,0.115138,True,groenendael,0.0960997,True,45527.0,17899.0
171.0,,,,,,10.0,13.0,Twitter for iPhone,2017-04-22 16:18:34+00:00,855818117272018944,,,,,,,,,,,,26617.0,5460.0
172.0,,,quite,,,10.0,12.0,Twitter for iPhone,2017-04-21 16:33:22+00:00,855459453768019968,,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,Blenheim_spaniel,0.389513,True,Pekinese,0.18822,True,Japanese_spaniel,0.0826282,True,29902.0,8250.0
173.0,,,,,,10.0,14.0,Twitter for iPhone,2017-04-20 19:16:59+00:00,855138241867124737,,,,,,,,,,,,0.0,45.0
174.0,,,Marlee,,,10.0,12.0,Twitter for iPhone,2017-04-19 16:25:34+00:00,854732716440526848,,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,Pembroke,0.6955479999999999,True,Cardigan,0.0589017,True,chow,0.0284106,True,22889.0,6122.0
175.0,,,Arya,,,10.0,13.0,Twitter for iPhone,2017-04-18 23:50:52+00:00,854482394044301312,,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,Chihuahua,0.26024200000000003,True,toy_poodle,0.189158,True,Labrador_retriever,0.14419500000000002,True,29367.0,6926.0
176.0,,,Einstein,,,10.0,13.0,Twitter for iPhone,2017-04-18 16:05:17+00:00,854365224396361728,,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,Pembroke,0.90708,True,Cardigan,0.086272,True,Chihuahua,0.00141323,True,18945.0,4728.0
177.0,,,,pupper,,10.0,14.0,Twitter for iPhone,2017-04-17 23:52:16+00:00,854120357044912130,pupper,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,black-and-tan_coonhound,0.8548610000000001,True,Doberman,0.0507918,True,bluetick,0.0217617,True,32117.0,7551.0
178.0,doggo,floofer,,,,10.0,11.0,Twitter for iPhone,2017-04-17 16:34:26+00:00,854010172552949760,"doggo,floofer",https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,English_springer,0.354733,True,collie,0.177538,True,Border_collie,0.131706,True,16257.0,3183.0
179.0,,,Alice,,,10.0,12.0,Twitter for iPhone,2017-04-17 00:03:50+00:00,853760880890318849,,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,miniature_pinscher,0.29251900000000003,True,Chihuahua,0.120946,True,Rottweiler,0.11949,True,28734.0,5828.0
180.0,,,,,,10.0,13.0,Twitter for iPhone,2017-04-16 16:00:07+00:00,853639147608842240,,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,German_shepherd,0.509879,True,malinois,0.237311,True,kelpie,0.0469162,True,35011.0,10234.0
181.0,,,Rumpole,,,10.0,13.0,Twitter for iPhone,2017-04-15 17:32:18+00:00,853299958564483072,,,,,,,,,,,,15611.0,3595.0
182.0,,,Benny,,,10.0,12.0,Twitter for iPhone,2017-04-14 15:51:39+00:00,852912242202992640,,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,Great_Dane,0.7837649999999999,True,Rhodesian_ridgeback,0.114147,True,English_foxhound,0.0464395,True,9135.0,1858.0
183.0,,,Aspen,,,10.0,12.0,Twitter for iPhone,2017-04-13 23:59:28+00:00,852672615818899456,,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,golden_retriever,0.7112350000000001,True,otterhound,0.0682347,True,Sussex_spaniel,0.0465617,True,15054.0,2185.0
184.0,,,Jarod,,,10.0,13.0,Twitter for iPhone,2017-04-13 16:05:56+00:00,852553447878664193,,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,bloodhound,0.186498,True,Brabancon_griffon,0.13902799999999998,True,Rottweiler,0.12594,True,16474.0,3559.0
185.0,,,Wiggles,,,10.0,13.0,Twitter for iPhone,2017-04-13 00:03:59+00:00,852311364735569921,,,,,,,,,,,,33438.0,10059.0
186.0,,,General,,,10.0,14.0,Twitter Web Client,2017-04-12 18:25:07+00:00,852226086759018497,,,,,,,,,,,,20195.0,6921.0
187.0,,,Sailor,,,10.0,12.0,Twitter for iPhone,2017-04-12 16:00:27+00:00,852189679701164033,,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,barrow,0.42315,False,Bernese_mountain_dog,0.415374,True,EntleBucher,0.0673454,True,11576.0,1612.0
188.0,,,,,,10.0,10.0,Twitter for iPhone,2017-04-11 18:15:55+00:00,851861385021730816,,,,,,,,,,,,0.0,21.0
189.0,,,,,,10.0,11.0,Twitter for iPhone,2017-04-11 00:24:08+00:00,851591660324737024,,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,Cardigan,0.394507,True,Chihuahua,0.077254,True,French_bulldog,0.07655880000000001,True,16408.0,3537.0
190.0,,,Iggy,,,10.0,14.0,Twitter for iPhone,2017-04-10 16:00:07+00:00,851464819735769094,,,,,,,,,,,,24536.0,7205.0
191.0,,,Snoop,,,10.0,13.0,Twitter for iPhone,2017-04-10 00:06:42+00:00,851224888060895234,,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,car_mirror,0.971512,False,seat_belt,0.00706346,False,standard_poodle,0.00568265,True,20918.0,5834.0
192.0,,,Kyle,,,10.0,11.0,Twitter for iPhone,2017-04-08 16:54:09+00:00,850753642995093505,,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,pug,0.996952,True,bull_mastiff,0.000995901,True,French_bulldog,0.00088338,True,31308.0,9404.0
193.0,,,Leo,,,10.0,13.0,Twitter for iPhone,2017-04-07 16:10:12+00:00,850380195714523136,,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,Yorkshire_terrier,0.249012,True,Maltese_dog,0.166364,True,Shih-Tzu,0.142254,True,13248.0,2662.0
194.0,,,,,,10.0,13.0,Twitter for iPhone,2017-04-07 13:04:55+00:00,850333567704068097,,,,,,,,,,,,3493.0,341.0
195.0,,,Riley,,,10.0,11.0,Twitter for iPhone,2017-04-07 00:38:06+00:00,850145622816686080,,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,tennis_ball,0.7147979999999999,False,kelpie,0.10539,True,malinois,0.058552699999999985,True,16560.0,3900.0
196.0,,,Boomer,pupper,,10.0,12.0,Twitter for iPhone,2017-04-06 16:18:05+00:00,850019790995546112,pupper,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,Shetland_sheepdog,0.759907,True,collie,0.107405,True,Pembroke,0.052335300000000015,True,20719.0,4979.0
197.0,,,,,,10.0,12.0,Twitter for iPhone,2017-04-06 00:13:11+00:00,849776966551130114,,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,Chihuahua,0.292092,True,toy_terrier,0.136852,True,bonnet,0.103111,False,30930.0,7765.0
198.0,,,Noosh,,,10.0,12.0,Twitter for iPhone,2017-04-05 00:04:08+00:00,849412302885593088,,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,schipperke,0.907559,True,crossword_puzzle,0.017933900000000003,False,Chihuahua,0.016190700000000002,True,16108.0,3218.0
199.0,,,,,,10.0,11.0,Twitter for iPhone,2017-04-04 19:03:06+00:00,849336543269576704,,,,,,,,,,,,11576.0,1946.0
200.0,,,Kevin,,,10.0,13.0,Twitter for iPhone,2017-04-04 00:12:06+00:00,849051919805034497,,,,,,,,,,,,43081.0,8695.0
201.0,,,,,,10.0,12.0,Twitter for iPhone,2017-04-03 00:16:10+00:00,848690551926992896,,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,flat-coated_retriever,0.8236479999999999,True,Newfoundland,0.100571,True,groenendael,0.0383097,True,25611.0,4423.0
202.0,,,Odin,,,10.0,12.0,Twitter for iPhone,2017-04-02 00:03:26+00:00,848324959059550208,,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,malamute,0.5445760000000001,True,Siberian_husky,0.290268,True,Eskimo_dog,0.154421,True,25182.0,4708.0
203.0,,,,,,10.0,11.0,Twitter for iPhone,2017-04-01 16:41:12+00:00,848213670039564288,,,,,,,,,,,,8325.0,759.0
204.0,,,Jerry,,,10.0,6.0,Twitter for iPhone,2017-04-01 16:35:01+00:00,848212111729840128,,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,Bedlington_terrier,0.333486,True,Ibizan_hound,0.245797,True,wallaby,0.131647,False,16619.0,3137.0
205.0,,,,,,10.0,13.0,Twitter for iPhone,2017-04-01 00:39:12+00:00,847971574464610304,,,,,,,,,,,,0.0,442.0
206.0,,,Georgie,,,10.0,10.0,Twitter for iPhone,2017-04-01 00:04:17+00:00,847962785489326080,,,,,,,,,,,,23943.0,5227.0
207.0,,,Rontu,,,10.0,12.0,Twitter for iPhone,2017-03-31 16:07:33+00:00,847842811428974592,,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,Bernese_mountain_dog,0.951337,True,Greater_Swiss_Mountain_dog,0.0168491,True,Appenzeller,0.0108492,True,5552.0,1361.0
208.0,,,,,,10.0,13.0,Twitter for iPhone,2017-03-31 01:11:22+00:00,847617282490613760,,,,,,,,,,,,7113.0,432.0
209.0,,,Cannon,,,10.0,12.0,Twitter for iPhone,2017-03-31 00:27:14+00:00,847606175596138505,,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,Cardigan,0.413688,True,Boston_bull,0.381836,True,doormat,0.0658678,False,19121.0,3502.0
210.0,,,Furzey,,,10.0,12.0,Twitter for iPhone,2017-03-30 00:56:03+00:00,847251039262605312,,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,Airedale,0.49538,True,Irish_terrier,0.316456,True,Lakeland_terrier,0.15853299999999998,True,20849.0,4402.0
